Year,Country,Air Pollution Index,CancerDeath,Inflation,Count,AvgTemperature,GDP
2006,Turkmenistan,0.12451066,2457.262956219,6.635,4810109,64.2076712328767,10276674365.0
2007,Turkmenistan,0.131659125,2517.874491565,5.46,4870141,62.83835616438356,12664165103.0
2008,Turkmenistan,0.135965898,2581.5948568400004,14.475,4935767,62.41994535519126,19271523179.0
2009,Turkmenistan,0.136745112,2700.34492655,0.8999999999999999,5007954,62.88904109589041,20214385965.0
2010,Turkmenistan,0.143695891,2793.3120665,5.505,5087213,65.38027397260274,22583157895.0
2011,Turkmenistan,0.15259206,2846.41330104,3.48,5174085,62.83643835616438,29233333333.0
2012,Turkmenistan,0.156463187,2898.8860553700006,5.285,5267900,63.44508196721312,35164210526.0
2013,Turkmenistan,0.162151718,2936.20972595,7.865,5366375,65.19150684931508,39197543860.0
2014,Turkmenistan,0.169057985,2979.52409218,5.49,5466328,63.4868493150685,43524210526.0
2015,Turkmenistan,0.179649244,3011.90889181,7.390000000000001,5565287,64.1587431693989,35799714286.0
2016,Turkmenistan,0.174782084,3052.72470748,3.65,5662372,63.02213114754098,36169428571.0
1995,Uganda,0.203241413,12687.55335187,5.695,20413152,40.53643835616438,5755818947.0
1996,Uganda,0.196947657,12650.27204876,7.06,21032821,24.763387978142077,6044585327.0
1997,Uganda,0.197687548,12623.78846868,12.915,21655398,33.61643835616438,6269333313.0
1998,Uganda,0.202741904,12945.86377691,1.915,22290780,20.30082191780822,6584815847.0
1999,Uganda,0.209968983,13103.341475650002,6.33,22952410,-9.929589041095891,5998563258.0
2000,Uganda,0.214426418,13765.02204752,2.19,23650172,35.456010928961746,6193246837.0
2001,Uganda,0.224405853,13986.81240166,0.6399999999999999,24388968,67.06191780821918,5840503869.0
2002,Uganda,0.228316405,14273.959281520005,1.4700000000000002,25167257,48.56301369863014,6178563591.0
2003,Uganda,0.234342667,14680.579101710002,4.255,25980552,-34.60767123287671,6606884391.0
2004,Uganda,0.241793373,15303.7354055,0.3,26821297,-45.04180327868852,7939487474.0
2005,Uganda,0.250656478,15914.21440536,5.4433333333333325,27684585,30.586575342465757,9239221859.0
2006,Uganda,0.261578805,16286.31479168,15.746666666666664,28571475,70.49150684931507,9977647645.0
2007,Uganda,0.270472286,16523.53615444,14.4525,29486338,71.88328767123288,11902564401.0
2008,Uganda,0.287322453,16757.16459107,14.3875,30431736,66.57650273224044,14440404021.0
2009,Uganda,0.296054282,17160.097323169997,18.7,31411096,62.4227397260274,25127805566.0
2010,Uganda,0.304007462,17594.18123854,5.225,32428167,39.52767123287671,26673441667.0
2011,Uganda,0.319180145,18118.59869269,20.5625,33476919,64.34821917808219,27871725206.0
2012,Uganda,0.329091925,18709.47108334,11.23,34559168,54.384972677595634,27305915761.0
2013,Uganda,0.332894956,19445.82277505,3.565,35695246,39.94849315068493,28915786997.0
2014,Uganda,0.338925069,20090.71714020001,6.8475,36912148,60.39534246575342,32612397758.0
2015,Uganda,0.346542226,20646.02252044,32.79,38225453,70.86475409836065,32387183845.0
2016,Uganda,0.355640224,21277.00217266,12.84,39647506,72.39043715846995,29203988815.0
1995,Ukraine,1.023961938,116681.1256358,316.3525,51512299,47.34054794520548,48214751924.0
1996,Ukraine,0.799511999,112487.5376699,55.31999999999999,51057189,45.23169398907103,44558075977.0
1997,Ukraine,0.794284567,106781.8279495,14.4425,50594105,44.608493150684936,50150400172.0
1998,Ukraine,0.746709068,100440.43648299998,12.0525,50143939,44.89095890410959,41883241478.0
1999,Ukraine,0.688601435,101519.236332,22.06,49673350,48.60876712328767,31580960682.0
2000,Ukraine,0.672319126,101890.6803467,22.0475,49175848,49.02814207650273,32375280321.0
2001,Ukraine,0.653600552,99584.30356939998,9.7575,48683865,48.281917808219184,39309580983.0
2002,Ukraine,0.667584815,98471.0192647,3.795,48202500,47.51260273972602,43956369917.0
2003,Ukraine,0.72973251,97804.1898784,9.98,47812950,47.0627397260274,52010238716.0
2004,Ukraine,0.665909096,98083.55270820002,12.5525,47451600,47.61366120218579,67220154164.0
2005,Ukraine,0.643514385,99011.32475390004,13.245,47105150,47.48739726027398,89239370109.0
2006,Ukraine,0.6805203,95068.44791200002,8.004999999999999,46787750,47.00602739726028,111885000000.0
2007,Ukraine,0.711827174,96590.4833488,12.7175,46509350,48.85178082191781,148734000000.0
2008,Ukraine,0.702467412,96151.92466309998,26.9,46258200,48.80491803278688,188111000000.0
2009,Ukraine,0.626705885,88745.6624242,12.9,46053300,48.45589041095891,121553000000.0
2010,Ukraine,0.643413337,85649.710456,11.706,45870700,48.9013698630137,141210000000.0
2011,Ukraine,0.681474566,83531.77151410001,10.278,45706100,48.41698630136987,169333000000.0
2012,Ukraine,0.689895369,85254.5954596,2.934,45593300,47.65846994535519,182592000000.0
2013,Ukraine,0.687815353,85019.8956047,1.6979999999999995,45489600,48.51835616438356,190499000000.0
2014,Ukraine,0.632050571,82582.13548089999,12.052,45271947,47.91616438356165,133503000000.0
2015,Ukraine,0.548371658,83650.34219764001,35.736000000000004,45154029,49.5,91030959455.0
2016,Ukraine,0.529224799,85283.36517273,12.806,45004645,46.99125683060109,93355993629.0
1995,United Arab Emirates,0.227317361,558.1517050950001,4.33,2415090,80.79547945205479,65743666576.0
1996,United Arab Emirates,0.227512192,589.0822284850001,2.98,2539126,81.84289617486338,73571233996.0
1997,United Arab Emirates,0.233078549,619.599623742,2.97,2671362,80.8182191780822,78839008445.0
1998,United Arab Emirates,0.230290605,650.032739676,1.99,2813214,81.73602739726027,75674336283.0
1999,United Arab Emirates,0.229711254,683.8309298569998,2.1,2966034,82.84479452054794,84445473111.0
2000,United Arab Emirates,0.24314273,716.517863665,1.35,3134062,82.325,104337000000.0
2001,United Arab Emirates,0.27971641,749.938848368,2.8,3302719,82.52,103312000000.0
2002,United Arab Emirates,0.290886563,788.4592648260001,2.92,3478777,80.97808219178083,109816000000.0
2003,United Arab Emirates,0.305021053,828.5694188719999,3.12,3711932,83.39438356164383,124346000000.0
2004,United Arab Emirates,0.310765974,898.3405248580002,5.04,4068570,83.15491803278688,147824000000.0
2005,United Arab Emirates,0.319685216,1014.193500011,6.2,4588225,82.85232876712328,180617000000.0
2006,United Arab Emirates,0.327538886,1128.412578693,9.28,5300174,82.17232876712329,222117000000.0
2007,United Arab Emirates,0.315600257,1300.770184619,11.13,6168838,82.61,257916000000.0
2008,United Arab Emirates,0.316373322,1488.652781398,9.646666666666668,7089487,81.60450819672131,315475000000.0
2009,United Arab Emirates,0.29699277,1705.5919424019996,0.9366666666666666,7917372,82.73150684931507,253547000000.0
2010,United Arab Emirates,0.32255784,1913.634696357,1.6766666666666667,8549988,84.53191780821918,289787000000.0
2011,United Arab Emirates,0.309513568,2126.38851506,1.4400000000000002,8946777,83.87013698630136,350666000000.0
2012,United Arab Emirates,0.324079671,2306.1670631100005,1.106666666666667,9141596,83.97554644808743,374591000000.0
2013,United Arab Emirates,0.332873866,2466.4976970100006,1.3433333333333335,9197910,83.38493150684931,390108000000.0
2014,United Arab Emirates,0.343927157,2626.22840464,2.543333333333333,9214175,83.0858904109589,403137000000.0
2015,United Arab Emirates,0.347332075,2799.7797777200003,4.706666666666667,9262900,84.23265027322405,358135000000.0
2016,United Arab Emirates,0.354994163,2986.9992234599995,2.063333333333333,9360980,82.4372950819672,357045000000.0
1995,United Kingdom,1.435540269,155010.44193990002,3.354,58019030,53.19219178082192,1346420000000.0
1996,United Kingdom,1.360983443,154313.04380480002,2.972,58166950,51.58811475409836,1421510000000.0
1997,United Kingdom,1.223100393,153470.7079135,1.5699999999999998,58316954,52.46602739726027,1559570000000.0
1998,United Kingdom,1.168826635,152954.01445590003,1.336,58487141,50.123561643835615,1653390000000.0
1999,United Kingdom,1.050098318,152394.88918745,1.2360000000000002,58682466,51.27876712328767,1685760000000.0
2000,United Kingdom,0.989200913,151511.01644762003,0.6380000000000001,58892514,51.02718579234973,1662130000000.0
2001,United Kingdom,0.960970447,152034.38759944003,1.84,59119673,50.85671232876712,1643910000000.0
2002,United Kingdom,0.891858822,152740.22847904,1.154,59370479,49.99794520547945,1784080000000.0
2003,United Kingdom,0.874535017,153091.83938370997,1.14,59647577,51.421506849315065,2057090000000.0
2004,United Kingdom,0.826541475,152706.51532268,1.6,59987905,51.24030054644809,2421810000000.0
2005,United Kingdom,0.796762033,152938.60734269003,3.242,60401206,51.16424657534247,2544830000000.0
2006,United Kingdom,0.775998761,152655.85943065994,3.5420000000000003,60846820,51.251643835616434,2717060000000.0
2007,United Kingdom,0.736485672,153025.76077611,2.75,61322463,51.146849315068486,3106180000000.0
2008,United Kingdom,0.650057551,153594.00394219998,6.794,61806995,50.116939890710384,2938880000000.0
2009,United Kingdom,0.56842061,153941.33033004997,2.122,62276270,50.43397260273973,2425800000000.0
2010,United Kingdom,0.565898598,155633.56595591002,2.47,62766365,49.58698630136986,2491110000000.0
2011,United Kingdom,0.531094108,157586.38389450003,4.804,63258918,52.342465753424655,2674890000000.0
2012,United Kingdom,0.546617245,160503.78833380004,2.598,63700300,49.94112021857924,2719160000000.0
2013,United Kingdom,0.523163059,163087.96598645,2.704,64128226,50.99123287671232,2803290000000.0
2014,United Kingdom,0.491505982,165894.04127069004,-0.506,64613160,52.72328767123288,3087170000000.0
2015,United Kingdom,0.476522265,168147.65051590002,-1.254,65128861,51.06775956284153,2956570000000.0
2016,United Kingdom,0.440288929,170360.6193511,0.774,65595565,50.36393442622951,2722850000000.0
1995,Uruguay,0.047498784,7941.797215140001,31.0,3224281,59.627945205479456,19297663097.0
1996,Uruguay,0.050423733,8036.921932559999,19.97,3247381,60.188797814207646,20515543039.0
1997,Uruguay,0.050767725,8125.19290849,14.302499999999998,3270164,60.92,23969823010.0
1998,Uruguay,0.050367336,8202.23470834,8.219999999999999,3291053,58.10191780821918,25385928189.0
1999,Uruguay,0.053318906,8268.744669430002,2.45,3308012,59.25698630136986,23983945191.0
2000,Uruguay,0.045636131,8241.60147314,5.3325,3319736,59.978415300546445,22823255802.0
2001,Uruguay,0.04341109,8289.321799919999,4.4925,3325473,61.44054794520548,20898788417.0
2002,Uruguay,0.041417849,8309.12969551,15.785,3326040,59.04136986301369,13606494599.0
2003,Uruguay,0.041848179,8417.364816330002,20.8425,3323668,59.18,12045631093.0
2004,Uruguay,0.045775047,8416.16433304,9.4525,3321476,61.89098360655737,13686329890.0
2005,Uruguay,0.045820863,8419.6386186,2.1075,3321803,61.82986301369864,17362857684.0
2006,Uruguay,0.050053335,8429.99693814,6.159999999999999,3325401,61.90493150684932,19579457966.0
2007,Uruguay,0.04888747,8495.009702490002,9.522,3331749,60.38109589041096,23410572634.0
2008,Uruguay,0.061868456,8475.78155661,12.764,3340221,60.79234972677595,30366213119.0
2009,Uruguay,0.062865068,8496.978100350001,-0.6860000000000006,3349676,61.04136986301369,31660911277.0
2010,Uruguay,0.063740426,8626.4238968,5.804,3359275,61.924109589041095,40284481652.0
2011,Uruguay,0.067539295,8686.03967616,9.802,3368934,61.2827397260274,47962439304.0
2012,Uruguay,0.072985874,8745.046884809999,4.818,3378974,62.82704918032787,51264390116.0
2013,Uruguay,0.070588035,8757.222445249998,4.546,3389439,61.62328767123287,57531233351.0
2014,Uruguay,0.071157489,8770.757910389999,5.604000000000001,3400434,62.4358904109589,57236013086.0
2015,Uruguay,0.073940726,8837.94749146,2.846,3412009,61.917486338797815,53274304222.0
2016,Uruguay,0.074343989,8917.8977881,2.818,3424132,60.37158469945355,57236652490.0
1995,Uzbekistan,0.300672154,12550.29323496,304.6,22785000,59.08301369863013,13350468917.0
1996,Uzbekistan,0.306429793,12664.048679469995,53.96,23225000,57.18196721311475,13948892216.0
1997,Uzbekistan,0.306173797,12737.62652383,70.86,23667000,51.57232876712329,14744603774.0
1998,Uzbekistan,0.308374517,12781.790181670003,28.98,24051000,36.63753424657534,14988971211.0
1999,Uzbekistan,0.299407122,12903.22059614,29.1,24311650,59.87671232876713,17078465982.0
2000,Uzbekistan,0.295434411,13049.83669967,25.01,24650400,60.7863387978142,13760513969.0
2001,Uzbekistan,0.298345653,13241.16305131,27.25,24964450,61.3172602739726,11401421329.0
2002,Uzbekistan,0.302196071,13459.10395968,27.29,25271850,59.10986301369863,9687788513.0
2003,Uzbekistan,0.304963078,13748.042984000003,12.49,25567650,60.16767123287672,10134453435.0
2004,Uzbekistan,0.300031711,13980.099252540003,7.32,25864350,61.92950819672132,12030023548.0
2005,Uzbekistan,0.282606669,14126.23734736,10.7,26167000,61.09534246575343,14307509839.0
2006,Uzbekistan,0.287973986,14232.79513723,13.11,26488250,61.55726027397261,17330833853.0
2007,Uzbekistan,0.287110002,14238.527199660002,11.15,26868000,60.7641095890411,22311393928.0
2008,Uzbekistan,0.292597511,14295.56592996,13.13,27302800,59.78387978142077,29549438884.0
2009,Uzbekistan,0.278857763,14413.20914224,12.3,27767400,60.59068493150684,33689223673.0
2010,Uzbekistan,0.271511914,14592.81874245,12.3,28562400,62.28465753424658,49765676402.0
2011,Uzbekistan,0.268911134,14876.25145166,12.45,29339400,60.46493150684932,60178909297.0
2012,Uzbekistan,0.291699935,15224.476264970004,11.9,29774500,58.93825136612022,67517349212.0
2013,Uzbekistan,0.329613487,15577.57524229,11.7,30243200,61.2841095890411,73180036692.0
2014,Uzbekistan,0.314175015,16030.096652720002,9.08,30757700,58.4386301369863,80845384375.0
2015,Uzbekistan,0.30655537,16298.480342099994,8.46,31298900,60.44617486338797,86196265192.0
2016,Uzbekistan,0.300000448,16598.62744218,8.19,31847900,60.38661202185792,86138288615.0
1995,Vietnam,0.54410056,70361.5668581,16.93,74910461,74.3890410958904,20736164459.0
1996,Vietnam,0.574190115,72424.4425463,6.145,76068743,74.3243169398907,24657470575.0
1997,Vietnam,0.610523669,74681.2165801,1.85,77133214,75.91808219178081,26843700442.0
1998,Vietnam,0.634879994,77218.373315,8.955,78115710,74.69123287671232,27209602050.0
1999,Vietnam,0.644345915,79818.04642959997,4.155,79035871,75.43534246575342,28683659007.0
2000,Vietnam,0.661540362,82338.73158580001,-2.785,79910412,74.37814207650274,31172518403.0
2001,Vietnam,0.668212596,84779.59661699997,-0.855,80742499,74.33890410958904,32685198735.0
2002,Vietnam,0.694499641,86978.50518410001,6.513333333333333,81534407,73.1758904109589,35064105501.0
2003,Vietnam,0.704563949,89300.0720518,4.6000000000000005,82301656,75.97945205479452,39552513316.0
2004,Vietnam,0.75518471,91733.346699,8.91,83062821,73.64262295081967,45427854693.0
2005,Vietnam,0.750167953,94328.966015,8.786666666666667,83832661,74.3054794520548,57633255618.0
2006,Vietnam,0.758483378,96479.2803041,8.363333333333333,84617540,75.84904109589041,66371664817.0
2007,Vietnam,0.790825692,98660.1579622,10.21,85419591,75.39369863013698,77414425532.0
2008,Vietnam,0.786824007,100768.7798692,26.846666666666664,86243413,73.28005464480874,99130304099.0
2009,Vietnam,0.816944952,103468.6353572,6.336666666666667,87092252,75.87835616438356,106015000000.0
2010,Vietnam,0.835724385,106100.6819266,11.608,87967651,76.20794520547946,115932000000.0
2011,Vietnam,0.828514667,108580.4440607,19.426,88871561,73.58739726027397,135539000000.0
2012,Vietnam,0.816730492,111246.37226629998,7.822,89802487,75.25628415300547,155820000000.0
2013,Vietnam,0.818908515,114251.5710622,4.798,90753472,73.87232876712329,171222000000.0
2014,Vietnam,0.839928997,117481.8559771,3.68,91714595,75.0758904109589,186205000000.0
2015,Vietnam,1.016394149,121050.6211214,0.392,92677076,74.7551912568306,193241000000.0
2016,Vietnam,1.022108924,124524.95065699996,1.782,93638724,75.24426229508197,205276000000.0
1995,Zambia,0.160481826,5421.747233073,37.31333333333333,9096607,65.85397260273973,3807067122.0
1996,Zambia,0.165327508,5734.804678253998,42.35666666666666,9339733,45.0688524590164,3597220962.0
1997,Zambia,0.16504565,5989.898283179,27.18,9597609,12.608219178082193,4303281932.0
1998,Zambia,0.164794225,6253.013966768,26.30666666666667,9866476,27.958082191780825,3537683046.0
1999,Zambia,0.162065185,6450.76677059,26.15,10140561,42.78849315068493,3404311977.0
2000,Zambia,0.162869695,6628.31535411,26.12333333333333,10415944,55.88579234972678,3600683040.0
2001,Zambia,0.204677931,6777.27991229,20.21333333333333,10692193,64.25178082191782,4094480988.0
2002,Zambia,0.210362693,6903.068536600001,21.7,10971698,65.45260273972603,4193845678.0
2003,Zambia,0.182438772,7137.658996310001,21.50333333333333,11256743,59.5027397260274,4901839731.0
2004,Zambia,0.18906829,7192.972263040001,17.18,11550642,65.01174863387978,6221077675.0
2005,Zambia,0.171530575,7325.812695739999,18.450000000000003,11856247,68.27424657534246,8331870169.0
2006,Zambia,0.191110334,7483.164510360001,6.98,12173514,67.90219178082192,12756858899.0
2007,Zambia,0.179126555,7584.618238659998,7.970000000000001,12502958,64.6709589041096,14056957976.0
2008,Zambia,0.192234716,7725.81075909,13.12,12848530,62.68224043715847,17910858638.0
2009,Zambia,0.22188143,7883.51401458,13.79,13215139,65.98191780821918,15328342304.0
2010,Zambia,0.266235168,8085.51299979,10.646666666666668,13605984,66.27178082191782,20265559484.0
2011,Zambia,0.280445011,8288.559116130002,7.906666666666666,14023193,62.46876712328767,23459515276.0
2012,Zambia,0.283108797,8423.02906501,6.260000000000001,14465121,68.36448087431694,25503060420.0
2013,Zambia,0.287491317,8615.488004560002,7.316666666666666,14926504,31.056164383561644,28037239463.0
2014,Zambia,0.294600166,8805.482948040002,8.266666666666667,15399753,56.94545454545455,27141023558.0
