"Stkcd","Trdmnt","Mnshrtrd","Mnvaltrd","Msmvosd"
"600036","2017-01","418253826","7681496485","391949944.14999998"
"600036","2016-12","713693859","13150424183","363069421.94999999"
"600036","2016-11","771494070","14152840150","382666919.16000003"
"600036","2016-10","246947087","4458013040","368432947.5"
"600036","2016-09","284626269","5176752572","371320999.72000003"
"600036","2016-08","596781048","10819589803","384317234.70999998"
"600036","2016-07","351413777","6083380791","353992686.39999998"
"600036","2016-06","343687319","6002190025","361006527.50999999"
"600036","2016-05","479948460","8444495004","371320999.72000003"
"600036","2016-04","776303386","13233377815","366163763.61000001"
"600036","2016-03","1060555619","16774724957","331919715.86000001"
"600036","2016-02","457217327","6734128495","300357430.88999999"
"600036","2016-01","784543966","12537626194","309227876.99000001"
"600036","2015-12","1605006561","28308782023","371114710.27999997"
"600036","2015-11","1387515253","25445866979","354817844.18000001"
"600036","2015-10","840667157","15277180147","369876973.61000001"
"600036","2015-09","1801877532","31214117745","366576342.5"
"600036","2015-08","2820375121","47871543832","351723502.50999999"
"600036","2015-07","8368591407","154735199125","356880738.62"
"600036","2015-06","6899428148","133415511540","386173839.70999998"
"600036","2015-05","4989525808","90146444437","372765025.82999998"
"600036","2015-04","5840644351","105308498538","375859367.5"
"600036","2015-03","5156083417","78117290586","321192664.75999999"
"600036","2015-02","2265523848","32888336303","303245483.11000001"
"600036","2015-01","5823325804","90544800779","295819063.11000001"
"600036","2014-12","11308041929","162456785843","342234188.07999998"
"600036","2014-11","3275828875","36231235035","250641674.81"
"600036","2014-10","1454525360","15170322799","222792599.83000001"
"600036","2014-09","1356546697","14378509151","214334732.62"
"600115","2019-08","802449197","4194348942","49729022.409999996"
"600115","2019-07","519292201","3180206279","57771980.670000002"
"600115","2019-06","727704351","4412007006","61499205.229999997"
"600115","2019-05","889619381","5425658433","58752829.240000002"
"600115","2019-04","1807936127","13571749399","67090042.060000002"
"600115","2019-03","1695032638","10528750910","68070890.629999995"
"600115","2019-02","1128805443","6207445398","57281556.380000003"
"600115","2019-01","635243121","3160696612","49336682.979999997"
"600115","2018-12","699647757","3628182242","46590306.990000002"
"600115","2018-11","1103546147","5940616355","51494549.829999998"
"600115","2018-10","637672899","3126051357","49042428.409999996"
"600115","2018-09","688045871","3763802551","54927519.82"
"600115","2018-08","1049653508","5764292465","56693047.240000002"
"600115","2018-07","1273075373","7706743631","57575810.950000003"
"600115","2018-06","1092302602","8301866013","64932175.210000001"
"600115","2018-05","1020841464","7663239730","72190454.620000005"
"600115","2018-04","823099706","5651086252","69444078.629999995"
"600115","2018-03","1288625013","9471057009","70719181.769999996"
"600115","2018-02","1689693912","13680690531","76506188.319999993"
"600115","2018-01","3002881068","24759573087","81900855.439999998"
"600115","2017-12","1967021992","15120679770","80527667.450000003"
"600115","2017-11","2423604453","17264375675","72582794.049999997"
"600115","2017-10","551296500","3731220099","67580466.349999994"
"600115","2017-09","1116464536","7747921123","66305363.210000001"
"600115","2017-08","1947101428","13552629271","68463230.060000002"
"600115","2017-07","950056685","6458999118","66403448.07"
"600115","2017-06","926415511","6342475868","57671336.25"
"600115","2017-05","801025674","5310166618","57756147.039999999"
"600115","2017-04","1539762582","10820596672","55720688.109999999"
"600115","2017-03","2745930145","19699103095","58265011.770000003"
"600115","2017-02","1980781995","14004060736","60300470.689999998"
"600115","2017-01","2325092640","16614197174","58434633.350000001"
"600115","2016-12","3730686824","26008883464","59961227.539999999"
"600115","2016-11","1394087001","9057311039","56144742.049999997"
"600115","2016-10","1090162561","7036610302","53600418.399999999"
"600115","2016-09","611374518","3871120008","52667499.719999999"
"600115","2016-08","975486365","6652886260","55211823.380000003"
"600115","2016-07","1717941227","11966587260","59113119.649999999"
"600115","2016-06","1012889101","6935606041","56059931.259999998"
"600115","2016-05","1862233238","12836786853","57077660.729999997"
"600115","2016-04","1389136358","8682350778","51649770.259999998"
"600115","2016-03","1272909840","7608187202","47315860.270000003"
"600115","2016-02","837057630","5231648777","43269109.060000002"
"600115","2016-01","1766097556","12541218779","47160215.990000002"
"600115","2015-12","1837654708","14081536789","59222647.469999999"
"600115","2015-11","2342611356","19218790035","55954117.649999999"
"600115","2015-10","2069279352","16752633709","63736331.509999998"
"600115","2015-09","2626694003","20569681512","56732339.039999999"
"600115","2015-08","6635452561","68732733942","60701268.109999999"
"600115","2015-07","6302107718","63632177001","80701557.730000004"
"600115","2015-06","5307191190","62465957039","95876874.760000005"
"600115","2015-05","3354214277","28102689694","68405659.829999998"
"600115","2015-04","2485337437","20535546427","70273391.159999996"
"600115","2015-03","3561586130","23660959976","55098074.130000003"
"600115","2015-02","1191531874","6152766983","42568709.810000002"
"600115","2015-01","2067389607","11274673501","40000579.240000002"
"600115","2014-12","4319185273","24151399250","40311867.789999999"
"600115","2014-11","2118325060","9581153283","41012267.039999999"
"600115","2014-10","1122970264","3721008358","28872013.420000002"
"600115","2014-09","845563930","2437511897","23813574.41"
"600188","2019-08","205645071","1957218309","28326046.82"
"600188","2019-07","218810739","2285994238","30457160.059999999"
"600188","2019-06","263609903","2771909075","32173890.170000002"
"600188","2019-05","285004334","3064455371","31552315.469999999"
"600188","2019-04","747624432","8822263805","33890620.280000001"
"600188","2019-03","708379782","7543256922","31404321.5"
"600188","2019-02","576178381","5624590660","31256327.52"
"600188","2019-01","452885320","4006652836","26165334.780000001"
"600188","2018-12","208234068","1988103090","25987742.010000002"
"600188","2018-11","435831490","4435941053","28237250.43"
"600188","2018-10","597483503","6606082429","30397962.469999999"
"600188","2018-09","357754563","3919241746","34097811.840000004"
"600188","2018-08","551514346","6363289107","33091452.809999999"
"600188","2018-07","757081732","8944190988","35814420.950000003"
"600188","2018-06","649699493","9146169242","38596698.280000001"
"600188","2018-05","813191418","11697373251","40047034.340000004"
"600188","2018-04","578241486","7971715297","42710916.890000001"
"600188","2018-03","760486732","10782411560","40757403.020000003"
"600188","2018-02","741903780","12741442117","46588345.93"
"600188","2018-01","1008646159","16818066215","53277651"
"600188","2017-12","526151047","7355640437","42977305.140000001"
"600188","2017-11","395510297","5189414279","41260580.829999998"
"600188","2017-10","132128271","1642538322","35370440.530000001"
"600188","2017-09","350794343","4747511551","38596698.280000001"
"600188","2017-08","591294271","7870496821","39928639.560000002"
"600188","2017-07","529530107","7155129667","42207168.670000002"
"600188","2017-06","207813659","2429976927","36228313.079999998"
"600188","2017-05","167253386","1819334198","30989414.870000001"
"600188","2017-04","248502784","2891992408","34955586.399999999"
"600188","2017-03","327530083","3546990373","33742056.299999997"
"600188","2017-02","193561985","2142445976","32025355.190000001"
"600188","2017-01","101213202","1088869566","32262141.550000001"
"600188","2016-12","149102021","1677767658","32143639.77"
"600188","2016-11","354325722","4588280196","34896271.909999996"
"600188","2016-10","200415140","2584153052","37412118.479999997"
"600188","2016-09","193822615","2325914909","36849752.780000001"
"600188","2016-08","366695071","4646094882","36820154.579999998"
"600188","2016-07","372120598","4646676959","33327567.57"
"600188","2016-06","221466822","2252688610","32380425.329999998"
"600188","2016-05","171652589","1624811299","27556012.649999999"
"600188","2016-04","334067579","3679509838","31255799.52"
"600188","2016-03","487669898","5242633937","31433389.289999999"
"600188","2016-02","220850747","2017375105","31048611.460000001"
"600188","2016-01","257099611","2304816616","27171234.809999999"
"600188","2015-12","191488302","1861422328","27970388.780000001"
"600188","2015-11","241241905","2433243515","27675813"
"600188","2015-10","193404063","1866862039","27231816"
"600188","2015-09","177752205","1639160485","24863832"
"600188","2015-08","377673468","4306092957","25751826"
"600188","2015-07","629936036","7050831223","31138989.600000001"
"600188","2015-06","964305323","16200022078","40699725"
"600188","2015-05","581512071","8873521059","42830910.600000001"
"600188","2015-04","768562436","12494339180","47833276.799999997"
"600188","2015-03","749429124","10709288513","45435693"
"600188","2015-02","184354663","2407412102","38834937.600000001"
"600188","2015-01","648251557","9441368619","39486133.200000003"
"600188","2014-12","824673652","10368486082","39012536.399999999"
"600188","2014-11","404933408","3796785768","31316588.399999999"
"600188","2014-10","203573312","1792199813","26551020.600000001"
"600188","2014-09","305648342","2597381491","26284622.399999999"
"600196","2019-08","358282307","9489499062","52825915.710000001"
"600196","2019-07","365590486","9786858288","50246711.869999997"
"600196","2019-06","365368462","8844419930","48336190.509999998"
"600196","2019-05","302180729","7858314459","47266298.549999997"
"600196","2019-04","632509874","18943367754","55596171.689999998"
"600196","2019-03","847030834","24854536292","56895326.219999999"
"600196","2019-02","570993324","15167005712","54984804.859999999"
"600196","2019-01","443819844","10029471630","44381411.289999999"
"600196","2018-12","417794815","10982015540","44457832.140000001"
"600196","2018-11","403018781","11187385814","53188914.770000003"
"600196","2018-10","340643117","9463158938","48509150.229999997"
"600196","2018-09","428886260","12407061293","60254475.969999999"
"600196","2018-08","552781004","17769705319","55766424.670000002"
"600196","2018-07","414154841","16374434621","70662935.370000005"
"600196","2018-06","384405309","16653521157","79046997.159999996"
"600196","2018-05","532953805","23196822026","88405061.569999993"
"600196","2018-04","511940656","20838486560","73451256.599999994"
"600196","2018-03","581980154","25472396409","84967405.260000005"
"600196","2018-02","243902735","9449161992","76201381.650000006"
"600196","2018-01","494788263","21642657804","77519149.909999996"
"600196","2017-12","476803599","20626012231","84986503.349999994"
"600196","2017-11","467035443","19365411537","70013600.290000007"
"600196","2017-10","319347608","12108279948","76053497.829999998"
"600196","2017-09","336124558","10533027841","65267798.460000001"
"600196","2017-08","224737327","6626770345","55856559.899999999"
"600196","2017-07","358801934","10583021943","55646572.829999998"
"600196","2017-06","339109874","10741031411","59159083.780000001"
"600196","2017-05","235993118","7198979870","60476275.380000003"
"600196","2017-04","218795158","6444735376","56391072.43"
"600196","2017-03","279580171","7587439663","53871227.630000003"
"600196","2017-02","170667921","4362553868","49194242.950000003"
"600196","2017-01","154342013","3718180002","47571615.609999999"
"600196","2016-12","161027160","3694172573","44144501.469999999"
"600196","2016-11","214127671","5163051208","45382720.700000003"
"600196","2016-10","117940137","2766969139","45325515.590000004"
